raw_tweet,month,label,created_at,id,retweeted,favorite_count,retweet_count,cleaned_tweet,topic_number,subjectivity_label,objective_prob,subjective_prob,SentimentScore,topic_name,tweet_label
@AlanFreestone @ailsa_graham @REALITYofJNJ @AndrewLazarus4 @Charbrevolution @drfixus @Tau_DeMille @drchriscole @badzoot7 @dr_zenitram @wow62614252 @provaxtexan @chrisvcsefalvay @dense_evi @janem1276 @SkepticalMutant @MeddlinMegs @glenpyle @KrochetxKorner @thepedimom @DrToddWo @NicoleB_MD @ZDoggMD @MackayIM @LauraDekker1 @TakeThatCDC @emartinez78987 @aetiology @DoctorChristian @pollock_dr @EmergMedDr @prof_brunt @DrJenChen4kids @DrSusanNasif @drg1985 @SMcwoof @Double_D_RN @Mummin8r @jkellyca @ChrisJohnsonMD @kevinault @mouselol68 @KarenMccartny @gorskon @dfreedman7 @margie_moo @rauolduke1975 @UrbaneDoc4Kids Alan - you do not know enough biology to understand why you are incorrect. It’s not those vaccinated getting who are getting shingles. There is reduced natural boosting in absence of kids chickenpox - resulting in excess shingles among those with chknpox as kids.,March,Expert,3/1/20 23:56,1.23e+18,False,10,2,alan know enough biology understand incorrect vaccinate get get shingle reduce natural absence result excess shingle,2,1,0.12725025,0.87274975,-4.321877479553223,Vaccine development
"Speedy recovery to our comrades in Emergency. Front line providers, public servants &amp; law enforcers-🙏🏽 #MadeForThis  ”Two ER Doctors Test Positive For COVID-19 in USA”.    https://t.co/VT8piSYbjz @AndiTenner @jeremyfaust @EMSwami @Craig_A_Spencer @Cmtedeschi @dr_shamapatel",March,Expert,3/16/20 1:12,1.24e+18,False,11,0,recovery comrade emergency front line provider public servant law doctor test positive,5,1,0.24315616,0.7568438,17.802196502685547,Case Statistics
Paper demonstrates undetected cases. I view secondary conclusions about presymptomatic transmission less solid given weaknesses in surveilllance that likely exists. https://t.co/xhZkZvsTl7,March,Expert,3/18/20 21:57,1.24e+18,False,11,2,demonstrate undetected case view secondary conclusion presymptomatic transmission less solid give weakness likely exist,13,1,0.25621715,0.7437828,-1.5712982416152954,Transmission of Virus
Delayed response in USA is abysmal. “It’s not a drill”@DrTedros stated “Proactive preparedness should take precedence over this reactive catch up every single time....we have torn apart the architecture of pandemic response here in the USA!”@Craig_A_Spencer @CNN @DrSenait @CDCgov https://t.co/ETTqmwCs4D,March,Expert,3/6/20 15:09,1.24e+18,False,11,6,response abysmal state preparedness take precedence reactive catch every single time tear apart architecture pandemic response,0,1,0.20019397,0.79980606,11.586597442626951,Global rise of Pandemic
b'It was my great pleasure to be able to address the Board of Trustees of @BrookingsInst on the urgent #covid19 pandemic.',March,Expert,3/6/20 15:48,1.24e+18,False,12,1,great pleasure able address board trustee urgent pandemic,0,1,0.033541348,0.9664587,8.969237327575684,Global rise of Pandemic
"“I’m terrified,” said Mr. Suarez, who has been a paramedic in New York City for 26 years and had assisted in rescue efforts during the Sept. 11, 2001, terror attacks and later served in the Iraq war. “I honestly don’t know if I’m going to survive.. “https://t.co/AHzgm1g9Sw @phi",March,Expert,3/29/20 14:16,1.24e+18,False,12,3,terrify say new york city year assist rescue effort sept terror attack later serve war honestly know go survive,6,1,0.1348494,0.86515063,-5.5027689933776855,Spread of Virus
"“But [data] have to be amended with the expectation that there are many, many mild or asymptomatic cases. And, so even when the number 2% mortality was widely discussed in my mind, I amended it to likely 1% or less” — ⁦@SueDHellmann⁩  https://t.co/kRgJQUfyms",March,Expert,3/6/20 11:32,1.24e+18,False,12,4,datum amend expectation many many mild asymptomatic case even number mortality widely discuss mind amend likely less,9,1,0.18184818,0.81815183,2.0571532249450684,Death Toll
b'In this \xe2\x81\xa6@CIDRAP\xe2\x81\xa9 piece I am quoted about the use of masks and the impending shortage of N95s  https://t.co/lzC3YtAmrq',March,Expert,3/21/20 0:42,1.24e+18,False,12,4,piece quote use mask impending shortage,3,1,0.021953968,0.97804606,-13.653587341308594,Importance of mask Wearing
"“each month, the organization estimates that about 89 million medical masks, 76 million examination gloves and 1.6 million goggles will be required globally for health care workers to respond to the outbreak” https://t.co/y06e7yEebI",March,Expert,3/4/20 12:38,1.24e+18,False,13,5,month organization estimate million medical mask million examination glove million goggle require globally health care worker respond outbreak,3,0,0.7520609,0.24793914,-1.5264599323272705,Importance of mask Wearing
“I think it’s pretty clear we’re in a pandemic and I don’t know why WHO is resisting that” — evasion is the primary vice  https://t.co/YBymDJU34E,March,Expert,3/8/20 15:32,1.24e+18,False,13,6,think pretty clear pandemic know resist evasion primary vice,0,1,0.058444757,0.9415552,8.904295921325684,Global rise of Pandemic
b'\xe2\x80\x9cThat we have a vaccine supply to conduct a trial within a two-month period is pretty much unprecedented\xe2\x80\x9d https://t.co/nbrGtg0T6o',March,Expert,3/5/20 13:01,1.24e+18,False,13,7,vaccine supply conduct trial month period pretty much,2,1,0.23469496,0.76530504,15.460196495056152,Vaccine development
"Excited to be back on @FoxNews #Outnumbered 

Will be talking COVID19 

With the great @PeterHotez and @keitharmitage 

Talking about Easter, quarantines of new yorkers and how to deal with regular hospital  care in the age of Corona",March,Expert,3/25/20 17:00,1.24e+18,False,16,1,back outnumber talk great easter quarantine new yorker deal regular hospital care age,12,1,0.12952946,0.8704705,1.9998202323913568,Isolation and Precaution
"It was the right decision to allow the disembarkation; I don’t believe that we should be quarantining passengers though, self-monitoring is what is needed  https://t.co/XdFplPCnue",March,Expert,3/9/20 23:14,1.24e+18,False,16,6,right decision allow disembarkation believe quarantine passenger self need,12,1,0.045214184,0.9547858,1.5125715732574463,Isolation and Precaution
This is a really excellent perspective on the need for dedicated focus at the White House on pandemic threats and other global health security issues. Kudos @BethCameron_DC https://t.co/2PXniA9iUb,March,Expert,3/13/20 21:54,1.24e+18,False,16,7,really excellent perspective need focus white house pandemic threat global health security issue,0,1,0.110564806,0.8894352,5.844540596008301,Global rise of Pandemic
“Israeli Prime Minister Benjamin Netanyahu said his government has decided to quarantine anyone arriving from overseas for 14 days.” https://t.co/F3XisxbKK1,March,Expert,3/9/20 20:31,1.24e+18,False,16,9,prime minister benjamin say government decide quarantine anyone arrive overseas day,12,1,0.2767524,0.7232476,-8.760482788085938,Isolation and Precaution
b'\xe2\x80\x9cA rate cut will not reduce the rate of infection. It won\xe2\x80\x99t fix a broken supply chain.\xe2\x80\x9d https://t.co/0vWeVghBAU',March,Expert,3/4/20 4:45,1.24e+18,False,17,3,rate cut reduce rate infection fix broken supply,9,1,0.30328417,0.69671583,-18.387147903442383,Death Toll
"HHS clarified Wednesday that the U.S. has about 1%, not 10%, of the required respirator masks that would be needed if the COVID-19 outbreak were to erupt into a pandemic. https://t.co/kbxLusDMqL",March,Expert,3/4/20 21:02,1.24e+18,False,0,75,clarify require respirator mask would need outbreak erupt pandemic,3,0,0.80477625,0.19522373,-8.356637001037598,Importance of mask Wearing
"b'RT @DrTomFrieden: Poll results in but we think likely &lt;1%. 30-day mortality definitive. Korea tested 140,000, 42 deaths, 6088 cases (0.7%)\xe2\x80\xa6'",March,Expert,3/6/20 13:47,1.24e+18,False,0,75,poll result think likely day mortality definitive test death case,9,0,0.87798744,0.122012526,-7.660899639129639,Death Toll
"b'RT @alexandraphelan: It is so remarkably good to see a Health Minister in the midst of a pandemic not just saying, but explaining, one of t\xe2\x80\xa6'",March,Expert,3/14/20 2:40,1.24e+18,False,0,82,remarkably good see health minister midst pandemic say explain,0,1,0.04573199,0.954268,7.683488845825195,Global rise of Pandemic
b'RT @joel_mossong: 3 hospitals in France shut down emergency and/or intensive wards due to staff being put in quarantine/isolation. Agree wi\xe2\x80\xa6',March,Expert,3/1/20 17:09,1.23e+18,False,0,90,hospital shut emergency intensive ward due staff put quarantine isolation agree,12,0,0.7878502,0.21214977,-59.19659805297852,Isolation and Precaution
"b""RT @MarParNews: \xe2\x80\x9cYou cannot fight a fire blindfolded, and we cannot stop this pandemic if we don't know who is infected\xe2\x80\x9d\n\n@cbschicago""",March,Expert,3/16/20 17:44,1.24e+18,False,0,90,fight fire blindfold stop pandemic know,0,1,0.105168164,0.89483184,-10.65416431427002,Global rise of Pandemic
"b'RT @doctorsoumya: As of now, there are no specific anti #COVID\xe3\x83\xbc19 compounds that have proven efficacy. Many in vitro studies, patient case\xe2\x80\xa6'",March,Expert,3/22/20 14:00,1.24e+18,False,0,95,specific compound prove efficacy many study patient,11,1,0.40018386,0.59981614,28.564353942871094,Treatments for Virus
"b""RT @NYCMayor: This is our new reality and it won't be over soon. But I know New Yorkers. I know we will fight back, support each other and\xe2\x80\xa6""",March,Expert,3/13/20 17:03,1.24e+18,False,0,99,new reality soon know new yorker know fight back support,6,1,0.022111291,0.9778887,13.343600273132324,Spread of Virus
"b'RT @WHO: When there are ONE OR MORE #COVID19 cases, to stop transmission &amp; prevent spread:\n\xf0\x9f\x94\x8dImplement COVID-19 surveillance using existing\xe2\x80\xa6'",March,Expert,3/9/20 20:55,1.24e+18,False,0,110,case stop transmission prevent surveillance use,13,1,0.41061652,0.5893835,0.2081954777240753,Transmission of Virus
"b""RT @EricTopol: Very concerning that the NY fatality curve's slope has further steepened, no less that it's the worst region in the world""",March,Expert,3/29/20 21:32,1.24e+18,False,0,112,concern fatality slope far steepen less bad region world,6,1,0.25593147,0.74406856,-22.12141227722168,Spread of Virus
b'RT @DrTomFrieden: #COVID19 serves as a stark reminder that the next epidemic is just around the corner. I agree with @DrTedros that we most\xe2\x80\xa6',March,Expert,3/6/20 19:13,1.24e+18,False,0,113,serve stark reminder next epidemic around corner agree,6,1,0.040671982,0.95932806,-5.443118572235107,Spread of Virus
"Strengthening capacities for early detection of #COVID19 is essential to contain, slow and stop the outbreak, especially for countries with weak health systems. Thank you @AfricaCDC for continuing your efforts to keep Africa safe from the #coronavirus.
https://t.co/cGMpI0Vx4l",March,Expert,3/8/20 19:55,1.24e+18,False,476,169,capacity early detection essential contain slow stop outbreak especially country weak health system thank continue effort keep safe,6,1,0.22332023,0.77667975,1.3519855737686155,Spread of Virus
"In today's media briefing on #COVID19 I stressed that we are continuing to recommend that all countries make containment their highest priority: to find, test, isolate and care for every case and to trace every contact. #coronavirus 

https://t.co/rv0ypY0Ia5",March,Expert,3/6/20 19:32,1.24e+18,False,494,297,today medium briefing stress continue recommend country make containment high priority find test isolate care every case trace every contact,13,1,0.13065235,0.86934763,9.573895454406738,Transmission of Virus
"The spirit of solidarity must be at the centre of our efforts to defeat #COVID19. We know that many countries face escalating epidemics &amp; are feeling overwhelmed. We hear you. We know the tremendous difficulties you face &amp; the enormous burden you’re under.
https://t.co/MS4hFiS9uL",March,Expert,3/18/20 17:55,1.24e+18,False,499,185,spirit solidarity effort defeat know many country face escalate epidemic feel hear know tremendous difficulty face enormous burden,0,1,0.040097736,0.9599023,-6.262940883636475,Global rise of Pandemic
"Slowing down #COVID19 epidemic saves lives &amp; buys time for preparedness &amp; R&amp;D. We’re encouraged by accelerated research as part of the response: we've received applications for 40 diagnostic tests, 20 vaccines are in development &amp; many clinical trials of therapeutics are underway",March,Expert,3/6/20 19:32,1.24e+18,False,501,190,epidemic save life buy time preparedness encourage accelerate research part response receive application diagnostic test vaccine development many clinical trial therapeutic underway,2,1,0.16195674,0.8380433,35.14370346069336,Vaccine development
Finally ready to share publicly. I am an Emergency Doc &amp; I am on quarantine while self monitoring at home because of High Risk exposure at work. The difficult part is not just the isolation from my family but feeling helpless when your colleagues 🌍are  grinding. 🙏🏽 4 the ❤️! https://t.co/3HWk8HRGat,March,Expert,3/17/20 23:40,1.24e+18,False,507,39,ready share publicly emergency doc quarantine self home high risk exposure work difficult part isolation family feel helpless colleague grind,12,1,0.013940752,0.98605925,-29.40427589416504,Isolation and Precaution
"Older people carry the collective wisdom of our societies. Some of them are demonstrating that solidarity during #COVID19 has no age limits!
Muchas gracias Filomena, 96, for providing #healthworkers with masks &amp; helping them combat the #coronavirus!
https://t.co/LkhvcS9pk4",March,Expert,3/26/20 21:52,1.24e+18,False,516,159,people carry collective wisdom society demonstrate solidarity age provide mask help combat,3,1,0.18252254,0.81747746,14.377678871154783,Importance of mask Wearing
"Countries could experience one or more of these scenarios in different regions or cities at the same time and should adjust and tailor their approach to the local context.
Countries should prepare to respond to all #COVID19 transmission scenarios. 
👉https://t.co/P24XwDrFqW",March,Expert,3/11/20 14:06,1.24e+18,False,545,344,experience scenario different region city time adjust tailor approach local prepare respond transmission scenario,13,1,0.2515585,0.7484415,15.995121955871582,Transmission of Virus
"My appreciation to @satyanadella &amp; @BradSmi of @Microsoft for agreeing to support the #coronavirus outbreak through: tech infrastructure robustness, data analytics, amplifying @WHO information via @LinkedIn &amp; Bing, partnering around R&amp;D, &amp; the Solidarity Response Fund.",March,Expert,3/27/20 9:09,1.24e+18,False,565,118,appreciation agree support outbreak tech infrastructure robustness data analytic amplify information bing partner around solidarity response fund,6,1,0.18781704,0.81218296,78.44178771972656,Spread of Virus
"We need global coordination for the development of a #COVID19 vaccine. @WHO stands ready to convene a scientific advisory mechanism of the highest quality to drive this forward and to work with @gavi to save lives! We welcome G7 &amp; @g20org support.
https://t.co/jLqxvOwUTa",March,Expert,3/29/20 12:57,1.24e+18,False,571,174,need global development vaccine stand ready convene scientific advisory mechanism high quality drive forward work save life,2,1,0.19331625,0.8066838,28.312089920043945,Vaccine development
"UK Health Minister tests positive for COVID19.  

This is truly a global pandemic. 

Going to see more leaders -- who spend so much time interacting with other people -- get the infection

Social distancing is hard for these folks but may be needed. 

 https://t.co/fIsnTru0aV",March,Expert,3/10/20 23:28,1.24e+18,False,575,374,health minister test positive truly global pandemic see leader spend much time interact people get hard folk need,0,1,0.36440688,0.6355932,16.78530502319336,Global rise of Pandemic
"Countries around the world are stepping up to fight #COVID19, implementing measures to stop &amp; slow transmission of the #coronavirus, often in line with @WHO guidance 👉https://t.co/B5Pcmwj7w0

Below are some examples of containment &amp; preparedness measures taken by countries.",March,Expert,3/8/20 19:44,1.24e+18,False,586,364,around world step fight implement measure stop slow transmission line guidance example containment preparedness measure take country,13,1,0.43099824,0.56900173,8.848094940185547,Transmission of Virus
"I'm encouraged by the intl community's investments in testing R&amp;D. Thank you 🇬🇧for this initiative with 🇸🇳! https://t.co/rdRpZmanQH
But to end #COVID19 pandemic, the world needs to continue investing in supplies, training &amp; further research!
We are truly in this together.",March,Expert,3/28/20 15:39,1.24e+18,False,608,188,encourage community investment test thank initiative end pandemic world need continue invest supply training far truly together,0,1,0.049075484,0.9509245,74.29073333740234,Global rise of Pandemic
"The first #COVID19 vaccine trial started in 🇺🇸 this week, just 60 days after the genetic sequence of the #coronavirus became available. @WHO and partners launched an international study - the SOLIDARITY trial - to find the most effective treatments.",March,Expert,3/20/20 21:00,1.24e+18,False,649,306,vaccine trial start week day genetic sequence become available partner launch international study solidarity trial find effective treatment,2,0,0.5218902,0.4781098,75.96182250976562,Vaccine development
"We are not at the mercy of the #coronavirus. Over the weekend we crossed 100K reported cases in 100 countries. Now that it has a foothold in so many countries, the threat of a pandemic has become very real. But it would be the first pandemic in history that could be controlled. https://t.co/i7JJJYPRbc",March,Expert,3/9/20 18:56,1.24e+18,False,796,482,mercy weekend cross report case country foothold many country threat pandemic become real would pandemic history control,0,1,0.43133813,0.56866187,-12.881488800048828,Global rise of Pandemic
"Good news from #Ebola front: It’s now three weeks since the last Ebola case was reported and a week since the last survivor left the treatment centre. We are now in the countdown to the end of the outbreak. However, the security situation in North Kivu remains fragile",March,Expert,3/9/20 19:30,1.24e+18,False,826,180,news front three week since last case report week since last survivor leave treatment end outbreak however security situation north kivu remain fragile,6,1,0.11742732,0.8825727,-40.61377334594727,Spread of Virus
"Any death due to the #coronavirus is one too many. This smart piece by @mlipsitch makes very important points about the #COVID19 case fatality rate 👉 https://t.co/YBBtdXddIi
I also like how my colleague @mvankerkhove explained it at yesterday's press conference. https://t.co/gerq8s7cYD",March,Expert,3/7/20 16:23,1.24e+18,False,836,382,death due many smart piece make important point case fatality rate like colleague explain press conference,9,1,0.14060424,0.85939574,0.7909042835235596,Death Toll
I anticipate being exposed at the hospital very soon and I don’t know how the system can function if healthcare workers are quarantined for 2 weeks. This needs to be more rationally focused https://t.co/lSxf9Yoxcj,March,Expert,3/4/20 15:41,1.24e+18,False,837,312,anticipate expose hospital soon know system function worker quarantine week need rationally focus,12,1,0.017079338,0.9829207,-6.472405433654785,Isolation and Precaution
"Response to #COVID19 is not about containment or mitigation – which is a false dichotomy. It’s about both.
All countries must take a comprehensive blended strategy for controlling their epidemics and pushing this deadly virus back.",March,Expert,3/9/20 20:10,1.24e+18,False,961,443,containment mitigation false dichotomy country take comprehensive blended strategy control epidemic push deadly virus back,6,1,0.081067726,0.91893226,2.050692081451416,Spread of Virus
"b'Let\xe2\x80\x99s be clear: menz in my DMs, I\xe2\x80\x99m taken... unless, of course, you have @BillGates money and can fund a phase 3 clinical trial.'",March,Expert,3/29/20 18:29,1.24e+18,False,1137,83,clear take course money fund phase clinical trial,11,1,0.08275871,0.9172413,10.576329231262209,Treatments for Virus
"We all must do our part to ensure #HealthWorkers' safety:
-manufacturers: boost supplies of personal protective equipment
-individuals: stop using masks if you're healthy. Masks are needed for the sick &amp; those caring for them.
We cannot fight #COVID19 without health workers! https://t.co/jCKAMUpyiP",March,Expert,3/15/20 13:15,1.24e+18,False,1469,860,part ensure manufacturer boost supply personal protective individual stop use mask healthy mask need sick care fight health worker,3,1,0.02293802,0.97706205,4.647951602935791,Importance of mask Wearing
"This is the first pandemic caused by a #coronavirus. 
We cannot say this loudly enough, or clearly enough, or often enough: all countries can still change the course of this pandemic. This is the first pandemic that can be controlled.
https://t.co/dIoa4jYAUN",March,Expert,3/11/20 17:58,1.24e+18,False,1670,1428,pandemic cause say loudly enough clearly enough enough country change course pandemic pandemic,0,1,0.20268965,0.7973104,-4.040635585784912,Global rise of Pandemic
"If you are falling into the trap of thinking that the cure for COVID19 pandemic is worse than the disease...

Please consider reading our @TheAtlantic piece with @aaronecarroll 

Yes, a national pause is painful. 

The alternative is worse. Much worse. 

https://t.co/owk45ghAeM",March,Expert,3/24/20 1:59,1.24e+18,False,1763,915,fall trap think cure pandemic bad disease consider read piece national pause painful alternative bad much bad,0,1,0.031583767,0.9684162,-18.87044143676757,Global rise of Pandemic
"Pleased to launch ""Pass the message: 5 steps to kicking out #coronavirus"" campaign, together with @FIFAcom Gianni Infantino &amp; @Alissonbecker. I thank them for their active involvement in passing the message against the pandemic since the very beginning!
https://t.co/ew5CmZDHD5",March,Expert,3/23/20 17:21,1.24e+18,False,1860,853,launch pass message step kick campaign together thank active involvement pass message pandemic since,0,1,0.15278178,0.84721816,34.1546745300293,Global rise of Pandemic
"Today I briefed @WHO's Member States on #COVID19 and our decision to describe it as a pandemic. We have made this assessment for two main reasons:
-the speed &amp; scale of transmission
-the lack of political commitment in some countries to control it, despite our frequent warnings.",March,Expert,3/12/20 14:30,1.24e+18,False,2479,1229,brief member state decision describe pandemic make assessment main speed scale lack political commitment country control despite frequent warning,0,1,0.09675995,0.90324,-10.701497077941896,Global rise of Pandemic
".@WHO is deeply concerned by the alarming levels of the #coronavirus spread, severity &amp; inaction, &amp; expects to see the number of cases, deaths &amp; affected countries climb even higher. Therefore, we made the assessment that #COVID19 can be characterized as a pandemic. https://t.co/97XSmyigME https://t.co/gSqFm947D8",March,Expert,3/11/20 17:58,1.24e+18,False,3799,3592,deeply concerned alarming level spread severity inaction expect see number case death affect country climb even higher therefore make assessment characterize pandemic,0,1,0.31685793,0.68314207,3.830453634262085,Global rise of Pandemic
"It's been 40 days since the last #Ebola case was confirmed in #DRC and 25 days since the last person in treatment recovered and went home. If there are no new cases, the outbreak could be declared over by mid-April. We remain in active response mode in case of flare-ups. https://t.co/GJlALJfiFG",March,Expert,3/29/20 11:34,1.24e+18,False,4025,968,day since last case confirm day since last person treatment recover go home new case outbreak declare mid remain active response mode case flare,6,0,0.53272134,0.46727866,0.3661267161369324,Spread of Virus
"Very nice message from @IvankaTrump to a world coping with #COVID19. We are all in this pandemic together and I share the same hope that we will come out of it stronger and more united. Solidarity! #coronavirus 

https://t.co/ioDZjBT3HH",March,Expert,3/24/20 11:43,1.24e+18,False,4616,673,nice message world cope pandemic together share hope come strong united solidarity,0,1,0.05564214,0.9443579,61.14773178100586,Global rise of Pandemic
"And here is one more tip on how you can help us protect #healthworkers from #COVID19 - only wear a mask if you are sick or if you are caring for someone who is sick. Watch this great explanation by Dr @mvankerkhove, @WHO #coronavirus expert. https://t.co/MS7VZT07Qp",March,Expert,3/22/20 9:26,1.24e+18,False,4628,2790,tip help protect wear mask sick care someone sick watch great explanation expert,3,1,0.036882956,0.96311706,-1.3146458864212036,Importance of mask Wearing
I grew up poor and understand this reality. I call on countries to develop policies which provide economic protections for people who can't earn or work amid the #COVID19 pandemic. Solidarity! #coronavirus,March,Expert,3/31/20 15:40,1.25e+18,False,4667,1687,grow poor understand reality call country develop policy provide economic protection people earn work amid pandemic solidarity,0,1,0.017201431,0.9827985,28.77972412109375,Global rise of Pandemic
"What a wonderful moment! Geneva, capital of global health (and more), showing solidarity to all the #HealthWorkers tirelessly fighting #COVID19 around the world! Thank you, friends and neighbors! Only united can we push the #coronavirus back! https://t.co/pncks6DhzD",March,Expert,3/15/20 20:21,1.24e+18,False,4714,1388,wonderful moment geneva capital global health show solidarity tirelessly fight around world thank friend neighbor united push back,0,1,0.11767928,0.88232076,59.69081878662109,Global rise of Pandemic
